LINKNO,subw_4,subw_5,subw_6,subw_7,Subw_8
95269,336,79,11,4,1
94821,58,24,9,4,1
94597,404,78,11,4,1
93925,270,113,11,4,1
93477,338,24,9,4,1
93253,336,79,11,4,1
93029,53,22,8,5,1
92805,338,24,9,4,1
92357,179,63,7,4,1
91909,58,24,9,4,1
91685,338,24,9,4,1
91013,240,19,7,4,1
90789,338,24,9,4,1
89669,240,19,7,4,1
89445,474,63,7,4,1
89221,338,24,9,4,1
88997,605,90,26,4,1
88773,467,90,26,4,1
88101,336,79,11,4,1
87653,338,24,9,4,1
87205,467,90,26,4,1
86757,333,100,8,5,1
86533,240,19,7,4,1
86309,58,24,9,4,1
85637,240,19,7,4,1
85413,240,19,7,4,1
84965,594,22,8,5,1
84741,467,90,26,4,1
84517,404,78,11,4,1
84293,406,63,7,4,1
84069,338,24,9,4,1
83845,240,19,7,4,1
83621,240,19,7,4,1
83397,333,100,8,5,1
83173,336,79,11,4,1
82725,243,79,11,4,1
82053,338,24,9,4,1
81829,338,24,9,4,1
81605,336,79,11,4,1
80933,126,50,18,5,1
80709,333,100,8,5,1
80037,270,113,11,4,1
79365,338,24,9,4,1
79141,324,100,8,5,1
78917,614,26,10,5,1
78693,338,24,9,4,1
78245,404,78,11,4,1
77797,240,19,7,4,1
77573,338,24,9,4,1
77349,243,79,11,4,1
76901,338,24,9,4,1
76677,474,63,7,4,1
76453,336,79,11,4,1
75557,53,22,8,5,1
75109,336,79,11,4,1
73989,57,24,9,4,1
73317,501,63,7,4,1
72645,474,63,7,4,1
72421,338,24,9,4,1
72197,338,24,9,4,1
71973,58,24,9,4,1
71749,270,113,11,4,1
71525,605,90,26,4,1
70853,614,26,10,5,1
70629,474,63,7,4,1
70405,58,24,9,4,1
70181,406,63,7,4,1
69957,324,100,8,5,1
69509,53,22,8,5,1
69061,501,63,7,4,1
68837,243,79,11,4,1
68613,336,79,11,4,1
68165,240,19,7,4,1
67941,270,113,11,4,1
67269,614,26,10,5,1
67045,474,63,7,4,1
66821,474,63,7,4,1
66597,467,90,26,4,1
66373,338,24,9,4,1
66149,126,50,18,5,1
65925,605,90,26,4,1
65701,333,100,8,5,1
65477,53,22,8,5,1
65253,240,19,7,4,1
65029,194,63,7,4,1
64805,474,63,7,4,1
64581,58,24,9,4,1
64357,338,24,9,4,1
64133,467,90,26,4,1
63909,467,90,26,4,1
63013,324,100,8,5,1
62789,338,24,9,4,1
62341,240,19,7,4,1
62117,406,63,7,4,1
61893,336,79,11,4,1
61669,336,79,11,4,1
61221,594,22,8,5,1
60997,404,78,11,4,1
60549,614,26,10,5,1
60325,240,19,7,4,1
60101,336,79,11,4,1
59205,126,50,18,5,1
58981,179,63,7,4,1
58757,336,79,11,4,1
58533,59,24,9,4,1
58309,197,79,11,4,1
58085,336,79,11,4,1
57637,338,24,9,4,1
57413,338,24,9,4,1
56741,338,24,9,4,1
56069,324,100,8,5,1
55621,324,100,8,5,1
55397,474,63,7,4,1
54949,336,79,11,4,1
54501,270,113,11,4,1
54277,336,79,11,4,1
53157,614,26,10,5,1
52709,270,113,11,4,1
52485,338,24,9,4,1
52261,501,63,7,4,1
52037,243,79,11,4,1
51813,404,78,11,4,1
51589,240,19,7,4,1
51141,338,24,9,4,1
50917,467,90,26,4,1
50245,333,100,8,5,1
50021,240,19,7,4,1
49797,270,113,11,4,1
49349,614,26,10,5,1
49125,605,90,26,4,1
48901,270,113,11,4,1
48453,338,24,9,4,1
48005,338,24,9,4,1
47781,605,90,26,4,1
47557,243,79,11,4,1
47333,404,78,11,4,1
46661,59,24,9,4,1
46437,240,19,7,4,1
46213,243,79,11,4,1
45541,406,63,7,4,1
44869,194,63,7,4,1
44197,179,63,7,4,1
43077,243,79,11,4,1
42853,240,19,7,4,1
42629,474,63,7,4,1
41957,62,26,10,5,1
41733,338,24,9,4,1
41509,58,24,9,4,1
41285,270,113,11,4,1
41061,197,79,11,4,1
40837,240,19,7,4,1
40613,179,63,7,4,1
39717,324,100,8,5,1
39493,467,90,26,4,1
38821,126,50,18,5,1
38597,338,24,9,4,1
38373,338,24,9,4,1
37925,126,50,18,5,1
37477,336,79,11,4,1
37253,243,79,11,4,1
37029,404,78,11,4,1
36581,270,113,11,4,1
36357,404,78,11,4,1
36133,179,63,7,4,1
35909,338,24,9,4,1
35685,336,79,11,4,1
35461,614,26,10,5,1
35013,324,100,8,5,1
34789,338,24,9,4,1
34341,406,63,7,4,1
34117,240,19,7,4,1
32997,336,79,11,4,1
32325,336,79,11,4,1
31653,614,26,10,5,1
31429,179,63,7,4,1
30981,338,24,9,4,1
30757,467,90,26,4,1
29861,474,63,7,4,1
29637,58,24,9,4,1
29413,338,24,9,4,1
28965,614,26,10,5,1
28741,338,24,9,4,1
28517,605,90,26,4,1
27845,324,100,8,5,1
27621,338,24,9,4,1
27173,338,24,9,4,1
26949,338,24,9,4,1
26725,336,79,11,4,1
26501,467,90,26,4,1
26277,324,100,8,5,1
25605,240,19,7,4,1
25381,605,90,26,4,1
25157,324,100,8,5,1
24933,338,24,9,4,1
24485,474,63,7,4,1
23813,336,79,11,4,1
23365,467,90,26,4,1
23141,336,79,11,4,1
22469,59,24,9,4,1
21797,243,79,11,4,1
21125,59,24,9,4,1
20453,474,63,7,4,1
20229,324,100,8,5,1
19781,338,24,9,4,1
19557,336,79,11,4,1
17989,338,24,9,4,1
17765,467,90,26,4,1
17541,243,79,11,4,1
16869,270,113,11,4,1
16645,270,113,11,4,1
15525,270,113,11,4,1
15077,605,90,26,4,1
14629,240,19,7,4,1
14405,474,63,7,4,1
14181,59,24,9,4,1
13957,338,24,9,4,1
13733,338,24,9,4,1
13509,338,24,9,4,1
13285,404,78,11,4,1
13061,243,79,11,4,1
12389,404,78,11,4,1
11941,338,24,9,4,1
11045,194,63,7,4,1
10821,58,24,9,4,1
10597,605,90,26,4,1
10149,605,90,26,4,1
9253,474,63,7,4,1
9029,404,78,11,4,1
8133,575,113,11,4,1
7461,240,19,7,4,1
7237,338,24,9,4,1
6565,501,63,7,4,1
6341,338,24,9,4,1
5893,605,90,26,4,1
5669,357,113,11,4,1
5445,338,24,9,4,1
5221,467,90,26,4,1
4997,270,113,11,4,1
4549,338,24,9,4,1
4325,126,50,18,5,1
3877,336,79,11,4,1
3429,179,63,7,4,1
2309,324,100,8,5,1
2085,126,50,18,5,1
1861,338,24,9,4,1
1413,240,19,7,4,1
1189,240,19,7,4,1
965,467,90,26,4,1
741,404,78,11,4,1
517,324,100,8,5,1
293,243,79,11,4,1
69,336,79,11,4,1
227430,53,22,8,5,1
227206,53,22,8,5,1
226982,53,22,8,5,1
226758,53,22,8,5,1
226534,53,22,8,5,1
230117,53,22,8,5,1
226086,57,24,9,4,1
225862,58,24,9,4,1
225638,58,24,9,4,1
225414,58,24,9,4,1
225190,58,24,9,4,1
224966,58,24,9,4,1
228773,58,24,9,4,1
221606,179,63,7,4,1
221382,179,63,7,4,1
221158,179,63,7,4,1
220934,179,63,7,4,1
221157,179,63,7,4,1
216006,270,113,11,4,1
217574,243,79,11,4,1
217350,243,79,11,4,1
217126,243,79,11,4,1
216902,243,79,11,4,1
216678,243,79,11,4,1
216454,243,79,11,4,1
218245,243,79,11,4,1
215782,270,113,11,4,1
215558,270,113,11,4,1
215334,270,113,11,4,1
215110,270,113,11,4,1
214886,270,113,11,4,1
214662,270,113,11,4,1
214438,270,113,11,4,1
214214,270,113,11,4,1
213990,270,113,11,4,1
216005,270,113,11,4,1
213766,367,24,9,4,1
216903,367,24,9,4,1
213318,240,19,7,4,1
213094,240,19,7,4,1
212870,240,19,7,4,1
212646,240,19,7,4,1
212422,240,19,7,4,1
213765,240,19,7,4,1
211974,324,100,8,5,1
211750,324,100,8,5,1
211526,324,100,8,5,1
211302,324,100,8,5,1
211078,324,100,8,5,1
210854,324,100,8,5,1
209959,367,24,9,4,1
211973,324,100,8,5,1
210182,333,100,8,5,1
209958,333,100,8,5,1
209734,333,100,8,5,1
209510,333,100,8,5,1
209286,333,100,8,5,1
209062,333,100,8,5,1
208614,333,100,8,5,1
208390,333,100,8,5,1
207942,336,79,11,4,1
207718,333,100,8,5,1
207494,501,63,7,4,1
205702,336,79,11,4,1
206597,501,63,7,4,1
202565,333,100,8,5,1
206374,367,24,9,4,1
206150,367,24,9,4,1
205926,367,24,9,4,1
202567,367,24,9,4,1
205254,336,79,11,4,1
204582,336,79,11,4,1
203910,336,79,11,4,1
203686,336,79,11,4,1
203238,467,90,26,4,1
202790,467,90,26,4,1
202566,336,79,11,4,1
202342,467,90,26,4,1
201894,467,90,26,4,1
201446,336,79,11,4,1
201222,336,79,11,4,1
200774,336,79,11,4,1
200550,467,90,26,4,1
200326,336,79,11,4,1
200102,467,90,26,4,1
199878,336,79,11,4,1
207493,467,90,26,4,1
203237,336,79,11,4,1
199430,338,24,9,4,1
198758,404,78,11,4,1
198534,404,78,11,4,1
197414,404,78,11,4,1
196966,338,24,9,4,1
196742,404,78,11,4,1
196294,367,24,9,4,1
195846,404,78,11,4,1
195398,367,24,9,4,1
194950,404,78,11,4,1
194278,367,24,9,4,1
199879,333,100,8,5,1
198311,367,24,9,4,1
202341,338,24,9,4,1
194277,404,78,11,4,1
192934,336,79,11,4,1
192038,240,19,7,4,1
191141,336,79,11,4,1
187781,404,78,11,4,1
191365,240,19,7,4,1
112965,270,113,11,4,1
76229,404,78,11,4,1
190246,338,24,9,4,1
190022,338,24,9,4,1
189798,338,24,9,4,1
189574,338,24,9,4,1
188902,338,24,9,4,1
188678,338,24,9,4,1
188454,605,90,26,4,1
188006,57,24,9,4,1
187782,336,79,11,4,1
187558,338,24,9,4,1
187334,367,24,9,4,1
187110,336,79,11,4,1
186886,336,79,11,4,1
186662,338,24,9,4,1
186438,605,90,26,4,1
186214,605,90,26,4,1
185990,57,24,9,4,1
185766,367,24,9,4,1
185318,338,24,9,4,1
185094,605,90,26,4,1
184870,338,24,9,4,1
184646,336,79,11,4,1
184422,404,78,11,4,1
184198,367,24,9,4,1
183750,57,24,9,4,1
183526,367,24,9,4,1
182854,404,78,11,4,1
182630,404,78,11,4,1
182406,336,79,11,4,1
182182,57,24,9,4,1
181510,367,24,9,4,1
181062,605,90,26,4,1
181959,367,24,9,4,1
114310,404,78,11,4,1
182181,336,79,11,4,1
180389,336,79,11,4,1
179269,404,78,11,4,1
172549,179,63,7,4,1
175237,605,90,26,4,1
136262,57,24,9,4,1
160901,338,24,9,4,1
15974,404,78,11,4,1
7686,336,79,11,4,1
8358,179,63,7,4,1
154853,53,22,8,5,1
180390,336,79,11,4,1
179718,385,78,11,4,1
179270,270,113,11,4,1
178598,336,79,11,4,1
178374,467,90,26,4,1
178150,336,79,11,4,1
177926,385,78,11,4,1
177702,270,113,11,4,1
177254,336,79,11,4,1
177030,270,113,11,4,1
176582,467,90,26,4,1
175910,605,90,26,4,1
175014,179,63,7,4,1
174790,336,79,11,4,1
174566,385,78,11,4,1
174342,243,79,11,4,1
174118,197,79,11,4,1
173670,467,90,26,4,1
173222,336,79,11,4,1
172998,336,79,11,4,1
172326,406,63,7,4,1
171878,270,113,11,4,1
171654,594,22,8,5,1
171430,336,79,11,4,1
170758,605,90,26,4,1
170534,385,78,11,4,1
170310,406,63,7,4,1
169638,240,19,7,4,1
169190,594,22,8,5,1
168294,197,79,11,4,1
167846,605,90,26,4,1
167622,467,90,26,4,1
166950,197,79,11,4,1
166726,385,78,11,4,1
166502,406,63,7,4,1
166054,594,22,8,5,1
165830,605,90,26,4,1
165606,467,90,26,4,1
165158,270,113,11,4,1
164934,270,113,11,4,1
164710,385,78,11,4,1
163814,240,19,7,4,1
163590,467,90,26,4,1
163142,179,63,7,4,1
162918,270,113,11,4,1
162246,385,78,11,4,1
161574,179,63,7,4,1
161350,594,22,8,5,1
161126,336,79,11,4,1
160454,333,100,8,5,1
159558,336,79,11,4,1
159334,270,113,11,4,1
159110,179,63,7,4,1
158214,243,79,11,4,1
157990,336,79,11,4,1
156870,270,113,11,4,1
156646,270,113,11,4,1
156422,594,22,8,5,1
156198,336,79,11,4,1
155974,336,79,11,4,1
155302,270,113,11,4,1
154854,336,79,11,4,1
153958,240,19,7,4,1
153734,467,90,26,4,1
153510,179,63,7,4,1
153286,467,90,26,4,1
153062,467,90,26,4,1
152838,270,113,11,4,1
152390,605,90,26,4,1
152166,385,78,11,4,1
151942,270,113,11,4,1
151494,594,22,8,5,1
151270,336,79,11,4,1
151046,197,79,11,4,1
150598,605,90,26,4,1
135367,336,79,11,4,1
40167,336,79,11,4,1
22695,336,79,11,4,1
15303,336,79,11,4,1
116551,367,24,9,4,1
5447,367,24,9,4,1
11943,367,24,9,4,1
7911,367,24,9,4,1
12615,270,113,11,4,1
2311,605,90,26,4,1
4327,240,19,7,4,1
2087,270,113,11,4,1
3207,385,78,11,4,1
967,336,79,11,4,1
153733,338,24,9,4,1
142309,270,113,11,4,1
149477,467,90,26,4,1
147013,270,113,11,4,1
149029,406,63,7,4,1
125509,179,63,7,4,1
55173,58,24,9,4,1
143205,197,79,11,4,1
132005,467,90,26,4,1
129093,594,22,8,5,1
125285,240,19,7,4,1
132901,57,24,9,4,1
121925,336,79,11,4,1
78469,467,90,26,4,1
80261,605,90,26,4,1
120357,605,90,26,4,1
96837,336,79,11,4,1
119461,324,100,8,5,1
103109,324,100,8,5,1
85189,270,113,11,4,1
91461,336,79,11,4,1
109829,467,90,26,4,1
100869,179,63,7,4,1
98629,501,63,7,4,1
112741,243,79,11,4,1
100645,338,24,9,4,1
100421,333,100,8,5,1
99749,179,63,7,4,1
104005,243,79,11,4,1
103333,333,100,8,5,1
109381,594,22,8,5,1
107365,406,63,7,4,1
111173,333,100,8,5,1
108037,270,113,11,4,1
113189,336,79,11,4,1
111397,270,113,11,4,1
113413,467,90,26,4,1
113861,605,90,26,4,1
115205,333,100,8,5,1
150374,338,24,9,4,1
149030,338,24,9,4,1
148582,166,63,7,4,1
148358,367,24,9,4,1
148134,338,24,9,4,1
147462,338,24,9,4,1
147238,367,24,9,4,1
147014,336,79,11,4,1
146566,53,22,8,5,1
146342,615,24,9,4,1
145670,53,22,8,5,1
145446,385,78,11,4,1
145222,367,24,9,4,1
144774,53,22,8,5,1
144326,467,90,26,4,1
144102,367,24,9,4,1
143654,467,90,26,4,1
143430,338,24,9,4,1
143206,338,24,9,4,1
142534,467,90,26,4,1
141862,615,24,9,4,1
141414,53,22,8,5,1
140294,406,63,7,4,1
140070,338,24,9,4,1
139174,404,78,11,4,1
138950,336,79,11,4,1
138278,615,24,9,4,1
138054,166,63,7,4,1
136710,615,24,9,4,1
136486,385,78,11,4,1
135814,367,24,9,4,1
134694,336,79,11,4,1
134246,270,113,11,4,1
133798,240,19,7,4,1
132902,243,79,11,4,1
132454,240,19,7,4,1
132006,336,79,11,4,1
131558,58,24,9,4,1
131334,53,22,8,5,1
131110,406,63,7,4,1
130886,467,90,26,4,1
130438,385,78,11,4,1
130214,367,24,9,4,1
129990,404,78,11,4,1
129766,385,78,11,4,1
129094,333,100,8,5,1
128870,240,19,7,4,1
127526,338,24,9,4,1
127302,53,22,8,5,1
127078,336,79,11,4,1
126854,338,24,9,4,1
126630,338,24,9,4,1
126406,338,24,9,4,1
125958,406,63,7,4,1
125062,404,78,11,4,1
123942,367,24,9,4,1
123270,367,24,9,4,1
122598,270,113,11,4,1
122150,270,113,11,4,1
121926,179,63,7,4,1
121702,240,19,7,4,1
121254,333,100,8,5,1
121030,166,63,7,4,1
120582,385,78,11,4,1
120358,53,22,8,5,1
119014,338,24,9,4,1
118790,406,63,7,4,1
118566,338,24,9,4,1
118342,614,26,10,5,1
118118,385,78,11,4,1
117894,594,22,8,5,1
117446,270,113,11,4,1
117222,336,79,11,4,1
116998,53,22,8,5,1
116774,338,24,9,4,1
116550,615,24,9,4,1
116326,270,113,11,4,1
116102,404,78,11,4,1
115878,385,78,11,4,1
115654,324,100,8,5,1
115430,615,24,9,4,1
114758,53,22,8,5,1
113414,467,90,26,4,1
112518,270,113,11,4,1
112294,336,79,11,4,1
111846,367,24,9,4,1
110950,544,22,8,5,1
110726,338,24,9,4,1
110278,240,19,7,4,1
109606,385,78,11,4,1
109158,367,24,9,4,1
108934,336,79,11,4,1
108710,336,79,11,4,1
108262,367,24,9,4,1
108038,270,113,11,4,1
106694,336,79,11,4,1
106246,336,79,11,4,1
104902,367,24,9,4,1
104678,615,24,9,4,1
104230,336,79,11,4,1
103782,240,19,7,4,1
103558,270,113,11,4,1
103334,333,100,8,5,1
101990,467,90,26,4,1
100870,367,24,9,4,1
100422,280,78,11,4,1
99526,385,78,11,4,1
99078,333,100,8,5,1
98854,53,22,8,5,1
98630,385,78,11,4,1
98182,338,24,9,4,1
97734,53,22,8,5,1
97510,406,63,7,4,1
97062,243,79,11,4,1
96838,615,24,9,4,1
96390,179,63,7,4,1
96166,338,24,9,4,1
95942,336,79,11,4,1
95494,467,90,26,4,1
95270,333,100,8,5,1
95046,385,78,11,4,1
94822,605,90,26,4,1
94374,336,79,11,4,1
94150,385,78,11,4,1
93926,406,63,7,4,1
93702,367,24,9,4,1
93478,467,90,26,4,1
93254,270,113,11,4,1
93030,406,63,7,4,1
92806,605,90,26,4,1
92134,270,113,11,4,1
91910,53,22,8,5,1
91686,404,78,11,4,1
91462,615,24,9,4,1
91238,338,24,9,4,1
90790,240,19,7,4,1
90118,467,90,26,4,1
89894,166,63,7,4,1
89670,467,90,26,4,1
89446,270,113,11,4,1
89222,243,79,11,4,1
88998,333,100,8,5,1
88774,338,24,9,4,1
88102,240,19,7,4,1
87430,467,90,26,4,1
87206,179,63,7,4,1
86982,324,100,8,5,1
86310,280,78,11,4,1
85862,324,100,8,5,1
85638,240,19,7,4,1
85414,336,79,11,4,1
84966,333,100,8,5,1
84742,338,24,9,4,1
84518,594,22,8,5,1
84294,197,79,11,4,1
84070,336,79,11,4,1
83846,385,78,11,4,1
83622,406,63,7,4,1
83398,404,78,11,4,1
82950,336,79,11,4,1
82502,333,100,8,5,1
82278,594,22,8,5,1
82054,53,22,8,5,1
81830,240,19,7,4,1
81606,404,78,11,4,1
80934,179,63,7,4,1
80710,404,78,11,4,1
79814,367,24,9,4,1
79142,544,22,8,5,1
78918,270,113,11,4,1
77574,338,24,9,4,1
77350,270,113,11,4,1
76902,338,24,9,4,1
76678,367,24,9,4,1
76454,270,113,11,4,1
76230,243,79,11,4,1
75334,367,24,9,4,1
75110,338,24,9,4,1
74886,336,79,11,4,1
74662,404,78,11,4,1
74214,338,24,9,4,1
73766,367,24,9,4,1
73094,338,24,9,4,1
72870,270,113,11,4,1
72646,404,78,11,4,1
72422,179,63,7,4,1
72198,333,100,8,5,1
71974,179,63,7,4,1
71526,338,24,9,4,1
71302,270,113,11,4,1
71078,336,79,11,4,1
70630,338,24,9,4,1
70406,367,24,9,4,1
70182,270,113,11,4,1
69958,336,79,11,4,1
69286,324,100,8,5,1
69062,240,19,7,4,1
68838,336,79,11,4,1
68390,58,24,9,4,1
68166,333,100,8,5,1
67494,53,22,8,5,1
67270,57,24,9,4,1
67046,404,78,11,4,1
66822,179,63,7,4,1
66598,58,24,9,4,1
66374,385,78,11,4,1
66150,333,100,8,5,1
65926,385,78,11,4,1
65702,338,24,9,4,1
65254,467,90,26,4,1
65030,336,79,11,4,1
64806,324,100,8,5,1
64582,57,24,9,4,1
64358,385,78,11,4,1
63910,338,24,9,4,1
63462,53,22,8,5,1
63238,615,24,9,4,1
62566,53,22,8,5,1
62342,53,22,8,5,1
62118,179,63,7,4,1
61894,367,24,9,4,1
61670,467,90,26,4,1
60998,406,63,7,4,1
60774,243,79,11,4,1
60326,406,63,7,4,1
60102,367,24,9,4,1
59878,240,19,7,4,1
59654,166,63,7,4,1
59430,615,24,9,4,1
58758,53,22,8,5,1
58534,333,100,8,5,1
58086,58,24,9,4,1
57862,197,79,11,4,1
57190,594,22,8,5,1
56966,605,90,26,4,1
56742,467,90,26,4,1
56518,615,24,9,4,1
56070,467,90,26,4,1
54726,179,63,7,4,1
54502,338,24,9,4,1
54278,367,24,9,4,1
54054,197,79,11,4,1
53606,406,63,7,4,1
53382,338,24,9,4,1
52486,53,22,8,5,1
52262,367,24,9,4,1
52038,336,79,11,4,1
51590,406,63,7,4,1
51366,615,24,9,4,1
51142,336,79,11,4,1
50918,240,19,7,4,1
50694,467,90,26,4,1
50470,243,79,11,4,1
50022,240,19,7,4,1
49350,338,24,9,4,1
49126,53,22,8,5,1
48902,385,78,11,4,1
48678,338,24,9,4,1
48454,605,90,26,4,1
48230,594,22,8,5,1
48006,166,63,7,4,1
47782,605,90,26,4,1
47558,404,78,11,4,1
47110,594,22,8,5,1
46886,53,22,8,5,1
45990,333,100,8,5,1
45542,338,24,9,4,1
45318,467,90,26,4,1
45094,270,113,11,4,1
44870,404,78,11,4,1
44422,336,79,11,4,1
44198,367,24,9,4,1
43974,243,79,11,4,1
43750,336,79,11,4,1
43302,338,24,9,4,1
43078,270,113,11,4,1
42406,336,79,11,4,1
41958,240,19,7,4,1
41734,406,63,7,4,1
41510,57,24,9,4,1
41286,197,79,11,4,1
40614,336,79,11,4,1
39942,406,63,7,4,1
39718,367,24,9,4,1
39494,404,78,11,4,1
39046,324,100,8,5,1
38822,179,63,7,4,1
38374,385,78,11,4,1
38150,338,24,9,4,1
37254,270,113,11,4,1
36806,53,22,8,5,1
36582,367,24,9,4,1
35686,467,90,26,4,1
35014,385,78,11,4,1
34118,367,24,9,4,1
33894,336,79,11,4,1
32326,240,19,7,4,1
32102,385,78,11,4,1
31206,53,22,8,5,1
30982,467,90,26,4,1
30758,166,63,7,4,1
30534,179,63,7,4,1
30310,58,24,9,4,1
30086,270,113,11,4,1
29862,614,26,10,5,1
29638,336,79,11,4,1
29414,240,19,7,4,1
29190,605,90,26,4,1
28742,338,24,9,4,1
28518,324,100,8,5,1
28294,615,24,9,4,1
27622,58,24,9,4,1
27174,614,26,10,5,1
26950,270,113,11,4,1
26502,333,100,8,5,1
26278,594,22,8,5,1
26054,240,19,7,4,1
25830,338,24,9,4,1
25158,243,79,11,4,1
24934,333,100,8,5,1
24710,333,100,8,5,1
24486,404,78,11,4,1
24262,53,22,8,5,1
24038,338,24,9,4,1
23366,474,63,7,4,1
23142,179,63,7,4,1
22918,605,90,26,4,1
22694,243,79,11,4,1
22470,336,79,11,4,1
22246,404,78,11,4,1
22022,367,24,9,4,1
21350,406,63,7,4,1
20902,385,78,11,4,1
20230,474,63,7,4,1
20006,270,113,11,4,1
19782,336,79,11,4,1
19110,333,100,8,5,1
18662,614,26,10,5,1
18438,404,78,11,4,1
17766,336,79,11,4,1
17318,53,22,8,5,1
17094,240,19,7,4,1
16422,385,78,11,4,1
15526,406,63,7,4,1
15302,336,79,11,4,1
15078,243,79,11,4,1
14630,270,113,11,4,1
14406,270,113,11,4,1
13734,240,19,7,4,1
13510,336,79,11,4,1
13062,615,24,9,4,1
11718,240,19,7,4,1
11270,336,79,11,4,1
11046,336,79,11,4,1
10822,385,78,11,4,1
9926,270,113,11,4,1
9702,404,78,11,4,1
9478,270,113,11,4,1
9030,594,22,8,5,1
8806,501,63,7,4,1
8582,404,78,11,4,1
8134,58,24,9,4,1
7462,385,78,11,4,1
7014,58,24,9,4,1
6790,270,113,11,4,1
6566,385,78,11,4,1
6342,333,100,8,5,1
5894,336,79,11,4,1
5670,406,63,7,4,1
4998,338,24,9,4,1
4774,243,79,11,4,1
4326,336,79,11,4,1
4102,57,24,9,4,1
3878,57,24,9,4,1
2310,615,24,9,4,1
2086,605,90,26,4,1
1862,467,90,26,4,1
1638,179,63,7,4,1
742,166,63,7,4,1
294,467,90,26,4,1
70,197,79,11,4,1
237287,53,22,8,5,1
237063,53,22,8,5,1
236839,53,22,8,5,1
236615,53,22,8,5,1
227654,53,22,8,5,1
236167,57,24,9,4,1
235943,57,24,9,4,1
235719,57,24,9,4,1
235495,57,24,9,4,1
235271,57,24,9,4,1
226310,57,24,9,4,1
231463,166,63,7,4,1
231239,166,63,7,4,1
231015,166,63,7,4,1
230791,166,63,7,4,1
230567,166,63,7,4,1
230343,166,63,7,4,1
230119,166,63,7,4,1
229895,179,63,7,4,1
229671,179,63,7,4,1
221830,179,63,7,4,1
225415,270,113,11,4,1
225191,270,113,11,4,1
218022,270,113,11,4,1
224743,197,79,11,4,1
224519,197,79,11,4,1
224295,197,79,11,4,1
224071,243,79,11,4,1
223847,243,79,11,4,1
223623,243,79,11,4,1
223399,243,79,11,4,1
223175,243,79,11,4,1
222951,243,79,11,4,1
217798,243,79,11,4,1
222727,336,79,11,4,1
222503,336,79,11,4,1
222279,336,79,11,4,1
222055,336,79,11,4,1
221831,336,79,11,4,1
221607,336,79,11,4,1
221383,336,79,11,4,1
221159,336,79,11,4,1
220935,336,79,11,4,1
220711,336,79,11,4,1
220487,336,79,11,4,1
220263,336,79,11,4,1
220039,336,79,11,4,1
219815,336,79,11,4,1
219591,336,79,11,4,1
219367,336,79,11,4,1
219143,336,79,11,4,1
218695,336,79,11,4,1
218471,336,79,11,4,1
218247,240,19,7,4,1
218023,336,79,11,4,1
217799,240,19,7,4,1
217575,240,19,7,4,1
217351,336,79,11,4,1
217127,240,19,7,4,1
213542,240,19,7,4,1
208838,336,79,11,4,1
216679,367,24,9,4,1
216455,367,24,9,4,1
216231,367,24,9,4,1
216007,367,24,9,4,1
215783,367,24,9,4,1
215559,367,24,9,4,1
215335,367,24,9,4,1
214887,324,100,8,5,1
214663,367,24,9,4,1
214439,367,24,9,4,1
214215,324,100,8,5,1
213991,367,24,9,4,1
213767,324,100,8,5,1
213319,324,100,8,5,1
213095,367,24,9,4,1
212871,324,100,8,5,1
212647,367,24,9,4,1
212199,324,100,8,5,1
211975,367,24,9,4,1
211751,367,24,9,4,1
212198,324,100,8,5,1
210630,367,24,9,4,1
211303,333,100,8,5,1
211079,333,100,8,5,1
210855,333,100,8,5,1
210631,333,100,8,5,1
210406,333,100,8,5,1
208166,501,63,7,4,1
210183,404,78,11,4,1
209735,404,78,11,4,1
209511,367,24,9,4,1
203911,404,78,11,4,1
206822,367,24,9,4,1
209063,255,90,26,4,1
208839,255,90,26,4,1
208615,255,90,26,4,1
208391,255,90,26,4,1
208167,255,90,26,4,1
207943,255,90,26,4,1
207495,255,90,26,4,1
207271,255,90,26,4,1
206823,467,90,26,4,1
206151,467,90,26,4,1
205703,467,90,26,4,1
204583,467,90,26,4,1
203462,467,90,26,4,1
203687,404,78,11,4,1
203463,404,78,11,4,1
203239,404,78,11,4,1
203015,333,100,8,5,1
202791,333,100,8,5,1
202119,404,78,11,4,1
201895,333,100,8,5,1
199206,404,78,11,4,1
198086,367,24,9,4,1
194502,333,100,8,5,1
199655,336,79,11,4,1
198759,333,100,8,5,1
198087,336,79,11,4,1
188230,367,24,9,4,1
189350,605,90,26,4,1
189126,336,79,11,4,1
181286,404,78,11,4,1
129542,333,100,8,5,1
196967,385,78,11,4,1
196519,406,63,7,4,1
195623,385,78,11,4,1
195399,406,63,7,4,1
194727,336,79,11,4,1
194055,270,113,11,4,1
193607,594,22,8,5,1
193383,385,78,11,4,1
193159,385,78,11,4,1
192711,406,63,7,4,1
192039,385,78,11,4,1
191815,594,22,8,5,1
191591,406,63,7,4,1
191367,385,78,11,4,1
191143,594,22,8,5,1
190919,594,22,8,5,1
190023,270,113,11,4,1
189799,270,113,11,4,1
189575,385,78,11,4,1
189351,594,22,8,5,1
189127,406,63,7,4,1
188007,406,63,7,4,1
187783,406,63,7,4,1
187559,197,79,11,4,1
187111,385,78,11,4,1
186887,385,78,11,4,1
185543,406,63,7,4,1
185319,197,79,11,4,1
184199,594,22,8,5,1
183975,197,79,11,4,1
164040,166,63,7,4,1
108935,270,113,11,4,1
102663,270,113,11,4,1
76903,53,22,8,5,1
